proteins,NaN_prop_samples_with_targets,NaN_prop_all_samples,target,NaN_control,targeting_pert_ids
Q6IS24,0.9743589743589743,0.9787234042553191,False,True,
Q6ISB3,0.01282051282051282,0.02127659574468085,False,False,
Q6IWH7,0.02564102564102564,0.02127659574468085,False,False,
Q6JQN1,0.0,0.0,False,False,
Q6KB66,0.28205128205128205,0.2765957446808511,False,False,
Q6KC79,0.0,0.0,False,False,
Q6KCM7,0.0,0.0,False,False,
Q6L8Q7,0.0,0.0,False,False,
Q6MZP7,0.02564102564102564,0.02127659574468085,False,False,
Q6N022,0.9871794871794872,0.9893617021276596,False,True,
Q6N043,0.1794871794871795,0.1595744680851064,False,False,
Q6N063,0.15384615384615385,0.13829787234042554,False,False,
Q6N069,0.0,0.010638297872340425,False,False,
Q6NSJ0,0.038461538461538464,0.07446808510638298,False,False,
Q6NSJ2,0.6282051282051282,0.6276595744680851,False,True,
Q6NSJ5,0.0,0.0,False,False,
Q6NT16,0.5128205128205128,0.5425531914893617,False,True,
Q6NT76,0.1794871794871795,0.2127659574468085,False,True,
Q6NTE8,0.0641025641025641,0.07446808510638298,False,False,
Q6NTF9,0.02564102564102564,0.031914893617021274,False,False,
Q6NUK1,0.0,0.0,False,False,
Q6NUK4,0.01282051282051282,0.02127659574468085,False,False,
Q6NUM9,0.0,0.0,False,False,
Q6NUQ1,0.02564102564102564,0.02127659574468085,False,False,
Q6NUQ4,0.0,0.0,False,False,
Q6NUS6,0.24358974358974358,0.24468085106382978,False,False,
Q6NVY1,0.0,0.0,False,False,
Q6NW29,0.07692307692307693,0.07446808510638298,False,True,
Q6NW34,0.0,0.0,False,False,
Q6NWY9,0.3333333333333333,0.3404255319148936,False,False,
Q6NXE6,0.0,0.0,False,False,
Q6NXG1,0.0,0.0,False,False,
Q6NXR4,0.0,0.0,False,False,
Q6NXT1,0.0,0.0,False,False,
Q6NXT4,0.02564102564102564,0.031914893617021274,False,False,
Q6NXT6,0.5,0.48936170212765956,False,False,
Q6NYC1,0.0,0.0,False,False,
Q6NYC8,0.0,0.0,False,False,
Q6NZ67,0.01282051282051282,0.010638297872340425,False,False,
Q6NZI2,0.0,0.0,False,False,
Q6NZY4,0.0,0.0,False,False,
Q6P087,0.0,0.010638297872340425,False,False,
Q6P0N0,0.32051282051282054,0.3191489361702128,False,True,
Q6P0Q8,0.038461538461538464,0.05319148936170213,False,False,
Q6P158,0.0,0.0,False,False,
Q6P161,0.0,0.0,False,False,
Q6P179,0.6538461538461539,0.6382978723404256,False,False,
Q6P1A2,0.02564102564102564,0.031914893617021274,False,False,
Q6P1J9,0.0,0.0,False,False,
Q6P1K2,0.05128205128205128,0.05319148936170213,False,False,
Q6P1K8,0.41025641025641024,0.39361702127659576,False,True,
Q6P1L5,0.8846153846153846,0.8936170212765957,False,True,
Q6P1L8,0.0,0.0,False,False,
Q6P1M0,0.0,0.0,False,False,
Q6P1M3,0.0,0.0,False,False,
Q6P1N0,0.0,0.0,False,False,
Q6P1N9,0.0,0.0,False,False,
Q6P1Q0,0.0,0.010638297872340425,False,False,
Q6P1Q9,0.05128205128205128,0.05319148936170213,False,False,
Q6P1R3,0.6794871794871795,0.723404255319149,False,True,
Q6P1R4,0.0,0.0,False,False,
Q6P1X5,0.0,0.0,False,False,
Q6P1X6,0.0,0.0,False,False,
Q6P2C8,0.02564102564102564,0.02127659574468085,False,False,
Q6P2E9,0.0,0.0,False,False,
Q6P2H3,0.02564102564102564,0.02127659574468085,False,False,
Q6P2I3,0.8333333333333334,0.8404255319148937,False,True,
Q6P2P2,0.02564102564102564,0.031914893617021274,False,False,
Q6P2Q9,0.0,0.0,False,False,
Q6P3S6,0.0,0.010638297872340425,False,False,
Q6P3W7,0.0,0.0,False,False,
Q6P3X3,0.0,0.0,False,False,
Q6P474,0.0641025641025641,0.06382978723404255,False,True,
Q6P4A7,0.9358974358974359,0.9361702127659575,False,False,
Q6P4A8,0.9871794871794872,0.9893617021276596,False,True,
Q6P4E1,0.0,0.0,False,False,
Q6P4F2,1.0,0.9893617021276596,False,True,
Q6P4I2,0.23076923076923078,0.2553191489361702,False,True,
Q6P4Q7,0.02564102564102564,0.02127659574468085,False,False,
Q6P4R8,0.1282051282051282,0.11702127659574468,False,False,
Q6P587,0.0,0.0,False,False,
Q6P597,0.0,0.0,False,False,
Q6P5R6,0.0,0.0,False,False,
Q6P5Z2,0.02564102564102564,0.02127659574468085,False,False,
Q6P6B1,0.01282051282051282,0.031914893617021274,False,False,
Q6P6C2,0.02564102564102564,0.02127659574468085,False,False,
Q6P995,0.6282051282051282,0.6170212765957447,False,False,
Q6P996,0.0,0.0,False,False,
Q6P9B6,0.0,0.0,False,False,
Q6P9B9,0.0,0.0,False,False,
Q6PCB0,0.5384615384615384,0.574468085106383,False,False,
Q6PCB5,0.038461538461538464,0.031914893617021274,False,False,
Q6PCB6,0.3974358974358974,0.39361702127659576,False,False,
Q6PCB7,0.14102564102564102,0.13829787234042554,False,False,
Q6PCE3,0.01282051282051282,0.010638297872340425,False,False,
Q6PCT2,0.4230769230769231,0.40425531914893614,False,False,
Q6PD62,0.0,0.0,False,False,
Q6PD74,0.01282051282051282,0.010638297872340425,False,False,
Q6PFW1,0.01282051282051282,0.02127659574468085,False,False,
Q6PGN9,0.34615384615384615,0.3617021276595745,False,True,
Q6PGP7,0.0,0.0,False,False,
Q6PH81,0.9615384615384616,0.9680851063829787,False,True,
Q6PHR2,0.0,0.0,False,False,
Q6PI47,0.5,0.5106382978723404,False,True,
Q6PI48,0.0,0.0,False,False,
Q6PI78,0.02564102564102564,0.031914893617021274,False,False,
Q6PI98,0.10256410256410256,0.10638297872340426,False,False,
Q6PID6,0.2692307692307692,0.2872340425531915,False,True,
Q6PID8,0.8076923076923077,0.8085106382978723,False,True,
Q6PII3,0.46153846153846156,0.43617021276595747,False,True,
Q6PIJ6,0.0,0.0,False,False,
Q6PIU2,0.0,0.0,False,False,
Q6PIW4,0.15384615384615385,0.1595744680851064,False,False,
Q6PIY7,0.32051282051282054,0.32978723404255317,False,False,
Q6PJ69,0.0,0.0,False,False,
Q6PJF5,0.08974358974358974,0.07446808510638298,False,False,
Q6PJG2,0.01282051282051282,0.010638297872340425,False,False,
Q6PJG6,0.0,0.0,False,False,
Q6PJI9,0.01282051282051282,0.010638297872340425,False,False,
Q6PJT7,0.0,0.0,False,False,
Q6PJW8,0.3076923076923077,0.30851063829787234,False,False,
Q6PK04,0.0,0.0,False,False,
Q6PK18,0.0,0.0,False,False,
Q6PKC3,0.5384615384615384,0.5106382978723404,False,True,
Q6PKG0,0.0,0.0,False,False,
Q6PL18,0.0,0.0,False,False,
Q6PL24,0.0,0.0,False,False,
Q6PML9,0.01282051282051282,0.02127659574468085,False,False,
Q6Q0C0,0.2948717948717949,0.2978723404255319,False,False,
Q6QNY0,0.0641025641025641,0.05319148936170213,False,False,
Q6QNY1,0.0,0.010638297872340425,False,False,
Q6R327,0.0,0.0,False,False,
Q6RFH5,0.0,0.0,False,False,
Q6RW13,0.2564102564102564,0.24468085106382978,False,False,
Q6S8J3,0.47435897435897434,0.5,False,False,
Q6SJ93,0.02564102564102564,0.06382978723404255,False,False,
Q6SPF0,0.01282051282051282,0.010638297872340425,False,False,
Q6STE5,0.05128205128205128,0.0851063829787234,False,False,
Q6SZW1,0.9871794871794872,0.9893617021276596,False,True,
Q6T4R5,0.038461538461538464,0.0425531914893617,False,False,
Q6U841,0.01282051282051282,0.02127659574468085,False,False,
Q6UB28,0.20512820512820512,0.24468085106382978,False,False,
Q6UB35,0.0,0.0,False,False,
Q6ULP2,0.0,0.0,False,False,
Q6UN15,0.0,0.0,False,False,
Q6UUV9,0.5641025641025641,0.5638297872340425,False,False,
Q6UVJ0,0.038461538461538464,0.05319148936170213,False,False,
Q6UVK1,0.01282051282051282,0.02127659574468085,False,False,
Q6UW02,0.0,0.0,False,False,
Q6UW63,0.2564102564102564,0.30851063829787234,False,True,
Q6UW68,0.0,0.0,False,False,
Q6UW78,0.01282051282051282,0.010638297872340425,False,False,
Q6UWE0,0.0,0.0,False,False,
Q6UWJ1,0.9615384615384616,0.9468085106382979,False,False,
Q6UWP2,0.19230769230769232,0.19148936170212766,False,False,
Q6UWP7,0.038461538461538464,0.031914893617021274,False,False,
Q6UWS5,0.01282051282051282,0.031914893617021274,False,False,
Q6UWU4,0.23076923076923078,0.23404255319148937,False,False,
Q6UWY0,0.02564102564102564,0.031914893617021274,False,False,
Q6UWZ7,0.05128205128205128,0.06382978723404255,False,False,
Q6UX04,0.01282051282051282,0.010638297872340425,False,False,
Q6UX07,0.0,0.0,False,False,
Q6UX53,0.0,0.0,False,False,
Q6UX71,0.7692307692307693,0.7659574468085106,False,False,
Q6UXD5,0.0,0.0,False,False,
Q6UXH1,0.0,0.0,False,False,
Q6UXI9,0.0,0.0,False,False,
Q6UXN9,0.0,0.0,False,False,
Q6UXT9,0.9102564102564102,0.925531914893617,False,True,
Q6UXV4,0.0,0.0,False,False,
Q6UXY8,0.4230769230769231,0.40425531914893614,False,False,
Q6V1X1,0.038461538461538464,0.031914893617021274,False,False,
Q6VMQ6,0.1282051282051282,0.1276595744680851,False,False,
Q6VN20,0.01282051282051282,0.010638297872340425,False,False,
Q6VY07,0.0,0.0,False,False,
Q6WCQ1,0.0,0.0,False,False,
Q6WKZ4,0.0,0.0,False,False,
Q6XQN6,0.0,0.0,False,False,
Q6XUX3,0.6538461538461539,0.6063829787234043,False,True,
Q6XZF7,0.0,0.0,False,False,
Q6Y1H2,0.8461538461538461,0.8404255319148937,False,False,
Q6Y288,0.01282051282051282,0.02127659574468085,False,False,
Q6Y7W6,0.0,0.0,False,False,
Q6YHK3,0.0,0.0,False,False,
Q6YHU6,0.01282051282051282,0.010638297872340425,False,False,
Q6YN16,0.0,0.0,False,False,
Q6YP21,0.0,0.0,False,False,
Q6ZMG9,0.28205128205128205,0.2978723404255319,False,True,
Q6ZMI0,0.0,0.0,False,False,
Q6ZMK1,0.1282051282051282,0.14893617021276595,False,False,
Q6ZMP0,0.0,0.0,False,False,
Q6ZMU5,0.0,0.0,False,False,
Q6ZMZ3,0.05128205128205128,0.05319148936170213,False,False,
Q6ZN17,0.8461538461538461,0.851063829787234,False,True,
Q6ZN18,0.05128205128205128,0.06382978723404255,False,False,
Q6ZN28,0.6923076923076923,0.723404255319149,False,True,
Q6ZN55,0.48717948717948717,0.5,False,False,
Q6ZNA5,0.15384615384615385,0.13829787234042554,False,False,
Q6ZNB6,0.0,0.0,False,False,
Q6ZNE5,0.01282051282051282,0.010638297872340425,False,False,
Q6ZNJ1,0.0,0.0,False,False,
Q6ZNW5,0.0,0.0,False,False,
Q6ZP82,0.2948717948717949,0.2765957446808511,False,False,
Q6ZRI6,0.0641025641025641,0.07446808510638298,False,True,
Q6ZRP7,0.0,0.0,False,False,
Q6ZRQ5,0.23076923076923078,0.22340425531914893,False,False,
Q6ZRS2,0.0,0.0,False,False,
Q6ZRV2,0.0,0.0,False,False,
Q6ZRY4,0.20512820512820512,0.19148936170212766,False,True,
Q6ZS11,0.9102564102564102,0.925531914893617,False,True,
Q6ZS17,0.01282051282051282,0.010638297872340425,False,False,
Q6ZS30,0.6666666666666666,0.6808510638297872,False,True,
Q6ZS86,0.1794871794871795,0.1702127659574468,False,False,
Q6ZSJ8,0.0,0.0,False,False,
Q6ZSR9,0.0,0.0,False,False,
Q6ZSS7,0.3974358974358974,0.39361702127659576,False,False,
Q6ZSZ5,0.01282051282051282,0.010638297872340425,False,False,
Q6ZSZ6,0.20512820512820512,0.20212765957446807,False,True,
Q6ZT12,0.01282051282051282,0.010638297872340425,False,False,
Q6ZT21,0.9871794871794872,0.9893617021276596,False,True,
Q6ZT62,0.01282051282051282,0.010638297872340425,False,False,
Q6ZTW0,0.1794871794871795,0.19148936170212766,False,False,
Q6ZU35,0.038461538461538464,0.0425531914893617,False,False,
Q6ZU65,0.32051282051282054,0.3404255319148936,False,True,
Q6ZU80,0.0641025641025641,0.07446808510638298,False,False,
Q6ZUJ8,0.038461538461538464,0.0425531914893617,False,False,
Q6ZUM4,0.38461538461538464,0.3723404255319149,False,True,
Q6ZUT6,0.9871794871794872,0.9787234042553191,False,True,
Q6ZUT9,0.1282051282051282,0.13829787234042554,False,False,
Q6ZV73,0.9615384615384616,0.9468085106382979,False,True,
Q6ZV89,0.717948717948718,0.6808510638297872,False,True,
Q6ZVD8,0.6153846153846154,0.6382978723404256,False,True,
Q6ZVK8,0.01282051282051282,0.02127659574468085,False,False,
Q6ZVM7,0.02564102564102564,0.02127659574468085,False,False,
Q6ZW31,0.9871794871794872,0.9893617021276596,False,True,
Q6ZW49,0.15384615384615385,0.14893617021276595,False,True,
Q6ZWJ1,0.01282051282051282,0.02127659574468085,False,False,
Q6ZWL3,0.9358974358974359,0.9361702127659575,False,True,
Q6ZWT7,0.8974358974358975,0.8936170212765957,False,True,
Q6ZXV5,0.01282051282051282,0.02127659574468085,False,False,
Q6ZYL4,0.01282051282051282,0.010638297872340425,False,False,
Q709C8,0.0,0.0,False,False,
Q709F0,0.0641025641025641,0.05319148936170213,False,False,
Q70CQ2,0.02564102564102564,0.031914893617021274,False,False,
Q70CQ3,0.08974358974358974,0.0851063829787234,False,False,
Q70CQ4,0.5384615384615384,0.5425531914893617,False,True,
Q70E73,0.0,0.0,False,False,
Q70EL1,0.05128205128205128,0.06382978723404255,False,False,
Q70EL4,0.07692307692307693,0.07446808510638298,False,False,
Q70IA6,0.0,0.010638297872340425,False,False,
Q70J99,0.08974358974358974,0.09574468085106383,False,False,
Q70UQ0,0.0,0.0,False,False,
Q70Z53,0.01282051282051282,0.010638297872340425,False,False,
Q712K3,0.0,0.010638297872340425,False,False,
Q719H9,0.14102564102564102,0.1595744680851064,False,False,
Q71DI3,0.038461538461538464,0.05319148936170213,False,False,
Q71F23,0.32051282051282054,0.35106382978723405,False,False,
Q71F56,0.01282051282051282,0.02127659574468085,False,False,
Q71RC2,0.0,0.0,False,False,
Q71RG4,0.2692307692307692,0.26595744680851063,False,True,
Q71SY5,0.2564102564102564,0.2765957446808511,False,False,
Q71U36,0.01282051282051282,0.010638297872340425,False,False,
Q71UM5,0.0,0.0,False,False,
Q75N03,0.38461538461538464,0.40425531914893614,False,True,
Q75QN2,0.0,0.0,False,False,
Q75V66,0.2692307692307692,0.2872340425531915,False,False,
Q765P7,0.9615384615384616,0.9574468085106383,False,True,
Q76FK4,0.0,0.0,False,False,
Q76I76,0.6282051282051282,0.6276595744680851,False,False,
Q76L83,0.7307692307692307,0.7446808510638298,False,True,
Q76LX8,0.9487179487179487,0.9574468085106383,False,True,
Q76M96,0.9871794871794872,0.9893617021276596,False,True,
Q7KYR7,0.9871794871794872,0.9787234042553191,False,True,
Q7KZ85,0.0,0.0,False,False,
Q7KZF4,0.0,0.0,False,False,
Q7KZI7,0.0,0.0,False,False,
Q7KZN9,0.9871794871794872,0.9893617021276596,False,True,
Q7L014,0.0,0.0,False,False,
Q7L099,0.01282051282051282,0.02127659574468085,False,False,
Q7L0Y3,0.0,0.0,False,False,
Q7L1Q6,0.0,0.0,False,False,
Q7L1S5,0.01282051282051282,0.010638297872340425,False,False,
Q7L1T6,0.038461538461538464,0.031914893617021274,False,False,
Q7L1V2,0.10256410256410256,0.10638297872340426,False,False,
Q7L1W4,0.47435897435897434,0.425531914893617,False,False,
Q7L211,0.9102564102564102,0.925531914893617,False,True,
Q7L266,0.01282051282051282,0.010638297872340425,False,False,
Q7L273,0.0,0.0,False,False,
Q7L2E3,0.0,0.0,False,False,
Q7L2H7,0.0,0.0,False,False,
Q7L2J0,0.0,0.0,False,False,
Q7L2Z9,0.6794871794871795,0.6914893617021277,False,True,
Q7L3B6,0.0,0.0,False,False,
Q7L3S4,0.6538461538461539,0.6276595744680851,False,True,
Q7L3T8,0.0,0.0,False,False,
Q7L4E1,0.8333333333333334,0.8404255319148937,False,True,
Q7L4I2,0.0,0.0,False,False,
Q7L523,0.0,0.0,False,False,
Q7L576,0.0,0.0,False,False,
Q7L590,0.8974358974358975,0.8936170212765957,False,False,
Q7L592,0.0,0.0,False,False,
Q7L5A8,0.44871794871794873,0.44680851063829785,False,False,
Q7L5D6,0.0,0.0,False,False,
Q7L5L3,0.9871794871794872,0.9893617021276596,False,True,
Q7L5N1,0.0,0.0,False,False,
Q7L5N7,0.0,0.0,False,False,
Q7L5Y1,0.0,0.0,False,False,
Q7L5Y9,0.0,0.0,False,False,
Q7L775,0.0,0.0,False,False,
Q7L7V1,0.0,0.0,False,False,
Q7L7X3,0.0,0.0,False,False,
Q7L804,0.19230769230769232,0.19148936170212766,False,False,
Q7L8J4,0.3333333333333333,0.30851063829787234,False,False,
Q7L8L6,0.0,0.0,False,False,
Q7L8W6,0.3076923076923077,0.30851063829787234,False,False,
Q7L9B9,0.2564102564102564,0.26595744680851063,False,False,
Q7LBC6,0.0,0.0,False,False,
Q7LBR1,0.01282051282051282,0.010638297872340425,False,False,
Q7LG56,0.0,0.0,False,False,
Q7LGA3,0.0,0.0,False,False,
Q7RTN6,0.05128205128205128,0.0425531914893617,False,False,
Q7RTP6,0.01282051282051282,0.010638297872340425,False,False,
Q7RTS1,0.9743589743589743,0.9787234042553191,False,True,
Q7RTS7,0.11538461538461539,0.10638297872340426,False,False,
Q7RTS9,0.16666666666666666,0.1702127659574468,False,False,
Q7RTV0,0.0,0.0,False,False,
Q7RTV5,0.3333333333333333,0.2978723404255319,False,False,
Q7Z2E3,0.01282051282051282,0.010638297872340425,False,False,
Q7Z2K6,0.0,0.0,False,False,
Q7Z2K8,0.01282051282051282,0.02127659574468085,False,False,
Q7Z2T5,0.0,0.0,False,False,
Q7Z2W4,0.0,0.0,False,False,
Q7Z2W9,0.0,0.0,False,False,
Q7Z2Z2,0.0,0.0,False,False,
Q7Z309,0.0,0.010638297872340425,False,False,
Q7Z333,0.0,0.0,False,False,
Q7Z392,0.0,0.0,False,False,
Q7Z3B3,0.24358974358974358,0.2978723404255319,False,True,
Q7Z3B4,0.0,0.0,False,False,
Q7Z3C6,0.0,0.0,False,False,
Q7Z3D4,0.11538461538461539,0.11702127659574468,False,False,
Q7Z3D6,0.0,0.0,False,False,
Q7Z3E2,0.01282051282051282,0.010638297872340425,False,False,
Q7Z3E5,0.01282051282051282,0.02127659574468085,False,False,
Q7Z3J2,0.01282051282051282,0.010638297872340425,False,False,
Q7Z3K3,0.0,0.0,False,False,
Q7Z3K6,0.9358974358974359,0.9361702127659575,False,True,
Q7Z3T8,0.02564102564102564,0.02127659574468085,False,False,
Q7Z3U7,0.0,0.0,False,False,
Q7Z3V4,0.2692307692307692,0.2978723404255319,False,True,
Q7Z3Y8,0.46153846153846156,0.4574468085106383,False,False,
Q7Z401,0.9102564102564102,0.9148936170212766,False,True,
Q7Z403,0.01282051282051282,0.02127659574468085,False,False,
Q7Z404,0.34615384615384615,0.35106382978723405,False,False,
Q7Z406,0.0,0.0,False,False,
Q7Z408,0.07692307692307693,0.07446808510638298,False,False,
Q7Z412,0.8589743589743589,0.8404255319148937,False,True,
Q7Z417,0.0,0.0,False,False,
Q7Z422,0.0,0.0,False,False,
Q7Z434,0.0,0.0,False,False,
Q7Z449,0.8205128205128205,0.7872340425531915,False,True,
Q7Z460,0.0,0.0,False,False,
Q7Z478,0.0,0.0,False,False,
Q7Z4F1,0.01282051282051282,0.010638297872340425,False,False,
Q7Z4G1,0.02564102564102564,0.0425531914893617,False,False,
Q7Z4G4,0.02564102564102564,0.02127659574468085,False,False,
Q7Z4H3,0.0,0.0,False,False,
Q7Z4H7,0.0,0.0,False,False,
Q7Z4H8,0.0,0.0,False,False,
Q7Z4L5,0.01282051282051282,0.02127659574468085,False,False,
Q7Z4Q2,0.0,0.0,False,False,
Q7Z4R8,0.0,0.0,False,False,
Q7Z4S6,0.0,0.0,False,False,
Q7Z4V5,0.0,0.0,False,False,
Q7Z4W1,0.0,0.0,False,False,
Q7Z4Y8,0.34615384615384615,0.3617021276595745,False,False,
Q7Z569,0.01282051282051282,0.010638297872340425,False,False,
Q7Z589,0.01282051282051282,0.010638297872340425,False,False,
Q7Z5G4,0.0,0.0,False,False,
Q7Z5J4,0.038461538461538464,0.0425531914893617,False,False,
Q7Z5K2,0.0,0.0,False,False,
Q7Z5L2,0.21794871794871795,0.23404255319148937,False,False,
Q7Z5L9,0.02564102564102564,0.02127659574468085,False,False,
Q7Z5Q1,0.07692307692307693,0.0851063829787234,False,False,
Q7Z5U6,0.05128205128205128,0.0425531914893617,False,False,
Q7Z5Y7,0.6794871794871795,0.6808510638297872,False,True,
Q7Z624,0.5769230769230769,0.5638297872340425,False,True,
Q7Z698,0.0,0.0,False,False,
Q7Z699,0.38461538461538464,0.39361702127659576,False,False,
Q7Z6B0,0.2564102564102564,0.2765957446808511,False,False,
Q7Z6B7,0.01282051282051282,0.010638297872340425,False,False,
Q7Z6E9,0.0,0.0,False,False,
Q7Z6G8,0.8717948717948718,0.8617021276595744,False,True,
Q7Z6I6,0.1794871794871795,0.18085106382978725,False,False,
Q7Z6I8,0.0,0.0,False,False,
Q7Z6J0,0.3974358974358974,0.4148936170212766,False,False,
Q7Z6J6,0.21794871794871795,0.22340425531914893,False,False,
Q7Z6J8,0.34615384615384615,0.3191489361702128,False,True,
Q7Z6J9,0.01282051282051282,0.010638297872340425,False,False,
Q7Z6K3,0.02564102564102564,0.0425531914893617,False,False,
Q7Z6K5,0.01282051282051282,0.010638297872340425,False,False,
Q7Z6L1,0.8333333333333334,0.8191489361702128,False,True,
Q7Z6M1,0.0,0.0,False,False,
Q7Z6M4,0.01282051282051282,0.02127659574468085,False,False,
Q7Z6V5,0.19230769230769232,0.24468085106382978,False,True,
Q7Z6Z7,0.0,0.0,False,False,
Q7Z736,0.02564102564102564,0.031914893617021274,False,False,
Q7Z739,0.0,0.0,False,False,
Q7Z7A3,0.0,0.0,False,False,
Q7Z7A4,0.5897435897435898,0.574468085106383,False,True,
Q7Z7C8,0.6153846153846154,0.6276595744680851,False,False,
Q7Z7E8,0.02564102564102564,0.031914893617021274,False,False,
Q7Z7F0,0.01282051282051282,0.010638297872340425,False,False,
Q7Z7F7,0.0,0.0,False,False,
Q7Z7G8,0.01282051282051282,0.02127659574468085,False,False,
Q7Z7H5,0.0,0.0,False,False,
Q7Z7H8,0.01282051282051282,0.010638297872340425,False,False,
Q7Z7K0,0.34615384615384615,0.3617021276595745,False,False,
Q7Z7K6,0.0,0.0,False,False,
Q7Z7L7,0.02564102564102564,0.031914893617021274,False,False,
Q7Z7M0,0.7307692307692307,0.7446808510638298,False,False,
Q7Z7M9,0.0,0.0,False,False,
Q7Z7N9,0.0,0.0,False,False,
Q86SE9,0.46153846153846156,0.4574468085106383,False,False,
Q86SF2,0.0,0.0,False,False,
Q86SK9,0.01282051282051282,0.031914893617021274,False,False,
Q86SQ0,0.0,0.0,False,False,
Q86SQ4,0.11538461538461539,0.11702127659574468,False,False,
Q86SQ9,0.4230769230769231,0.425531914893617,False,False,
Q86SR1,0.9615384615384616,0.9680851063829787,False,True,
Q86SX3,0.038461538461538464,0.06382978723404255,False,False,
Q86SX6,0.0,0.0,False,False,
Q86SZ2,0.01282051282051282,0.010638297872340425,False,False,
Q86T03,0.6410256410256411,0.6382978723404256,False,True,
Q86T24,0.47435897435897434,0.46808510638297873,False,False,
Q86TB9,0.0,0.0,False,False,
Q86TG7,0.16666666666666666,0.19148936170212766,False,False,
Q86TI0,0.01282051282051282,0.02127659574468085,False,False,
Q86TI2,0.0,0.0,False,False,
Q86TJ2,0.5897435897435898,0.5851063829787234,False,True,
Q86TM6,0.2948717948717949,0.2978723404255319,False,False,
Q86TN4,0.6153846153846154,0.6063829787234043,False,True,
Q86TP1,0.01282051282051282,0.010638297872340425,False,False,
Q86TS9,0.01282051282051282,0.010638297872340425,False,False,
Q86TU7,0.0,0.0,False,False,
Q86TV6,0.7307692307692307,0.7659574468085106,False,True,
Q86TW2,0.11538461538461539,0.1276595744680851,False,False,
Q86U06,0.5897435897435898,0.574468085106383,False,True,
Q86U28,0.0,0.0,False,False,
Q86U38,0.0,0.0,False,False,
Q86U42,0.0,0.0,False,False,
Q86U44,0.0,0.0,False,False,
Q86U70,0.02564102564102564,0.031914893617021274,False,False,
Q86U86,0.0,0.0,False,False,
Q86U90,0.0,0.0,False,False,
Q86UA1,0.0,0.0,False,False,
Q86UA6,0.038461538461538464,0.0425531914893617,False,False,
Q86UB9,0.5897435897435898,0.5638297872340425,False,True,
Q86UD0,0.02564102564102564,0.05319148936170213,False,False,
Q86UE4,0.0,0.0,False,False,
Q86UE8,0.0,0.0,False,False,
Q86UK7,0.01282051282051282,0.010638297872340425,False,False,
Q86UL3,0.01282051282051282,0.02127659574468085,False,False,
Q86UN3,0.14102564102564102,0.1595744680851064,False,False,
Q86UP2,0.0,0.0,False,False,
Q86US8,0.05128205128205128,0.06382978723404255,False,False,
Q86UT6,0.0,0.0,False,False,
Q86UT8,0.38461538461538464,0.39361702127659576,False,True,
Q86UU0,0.02564102564102564,0.02127659574468085,False,False,
Q86UU1,0.01282051282051282,0.010638297872340425,False,False,
Q86UV5,0.0,0.0,False,False,
Q86UW6,0.7948717948717948,0.7872340425531915,False,True,
Q86UW7,0.4230769230769231,0.43617021276595747,False,True,
Q86UW9,0.10256410256410256,0.10638297872340426,False,False,
Q86UX6,0.0,0.0,False,False,
Q86UX7,0.46153846153846156,0.4574468085106383,False,True,
